sequence,AccelerometerX,AccelerometerY,AccelerometerZ
743,69,4119,435
744,69,3876,354
745,141,3876,354
746,141,4050,285
747,216,4041,285
748,330,4041,198
749,330,3984,204
750,420,3984,204
751,420,3939,249
752,525,3954,249
753,543,3954,294
754,543,4101,414
755,504,4101,414
756,504,4233,450
757,315,4365,450
758,162,4365,495
759,162,4257,444
760,-33,4257,444
761,-33,4146,339
762,-57,4056,339
763,75,4056,288
764,75,3990,219
765,243,4011,219
766,243,4011,204
767,375,3966,204
768,459,3966,174
769,459,3996,183
770,357,3927,183
771,357,3927,285
772,294,3960,285
773,294,3960,336
774,294,4032,324
775,318,4065,324
776,318,4065,540
777,264,4173,540
778,234,4173,630
779,234,4239,624
780,213,4221,624
781,213,4221,594
782,186,4116,594
783,63,4116,546
784,63,3957,474
785,21,3990,474
786,-66,3990,381
787,-66,3978,381
788,-162,3978,309
789,-162,3990,285
790,-273,4056,285
791,-306,4056,351
792,-306,4119,351
793,-384,4119,354
794,-384,4191,330
795,-429,4197,330
796,-351,4197,321
797,-351,4164,321
798,-279,4164,330
799,-279,4083,285
800,-216,3984,285
801,-327,3984,210
802,-327,4008,210
803,-348,4008,270
804,-348,4065,219
805,-360,4110,219
806,-267,4110,309
807,-267,4101,309
808,-237,4101,243
809,-237,4041,288
810,-279,3981,288
811,-339,3981,234
812,-339,3981,210
813,-372,3981,210
814,-372,3933,219
815,-372,3945,219
816,-351,3945,138
817,-351,3939,174
818,-249,3939,174
819,-249,3948,108
820,-147,3996,108
821,-108,3996,213
822,-108,4110,183
823,-81,4110,183
824,-81,4158,90
825,-21,4185,90
826,75,4185,75
827,75,4176,-12
828,207,4176,-12
829,207,4197,-12
830,132,4200,-12
831,228,4200,-57
832,228,4212,-36
833,258,4212,-36
834,258,4272,9
835,324,4287,9
836,372,4287,-6
837,372,4227,18
838,441,4242,18
839,441,4242,0
840,546,4203,0
841,492,4203,-27
842,492,4176,-66
843,402,4113,-66
844,402,4113,-21
845,285,4059,-21
846,300,4059,-141
847,300,4074,-147
848,318,4113,-147
849,318,4113,-63
850,315,4209,-63
851,276,4209,9
852,276,4278,39
853,144,4275,39
854,144,4275,105
855,96,4269,105
856,60,4269,69
857,60,4185,45
858,60,4155,45
859,111,4155,99
860,111,4188,99
861,54,4188,-18
862,54,4218,45
863,0,4197,45
864,-51,4197,9
865,-51,4227,9
866,-96,4227,-18
867,-96,4206,0
868,-24,4191,0
869,-12,4191,-63
870,-12,4212,-33
871,-51,4212,-33
872,-51,4227,-36
873,-102,4230,-36
874,-132,4230,15
875,-132,4185,39
876,-177,4185,39
877,-177,4167,18
878,-144,4161,18
879,-114,4161,33
880,-114,4149,45
881,-162,4149,45
882,-162,4134,33
883,-228,4107,33
884,-240,4107,54
885,-240,4053,93
886,-306,4095,93
887,-306,4095,129
888,-300,4068,129
889,-318,4068,108
890,-318,4065,99
891,-306,4068,99
892,-306,4068,39
893,-273,4062,39
894,-297,4062,90
895,-297,4044,54
896,-246,4032,54
897,-246,4032,18
898,-180,4086,18
899,-129,4086,-42
900,-129,4098,90
901,-93,4146,90
902,-93,4146,24
903,-30,4095,24
904,-48,4095,144
905,-48,4044,84
906,-75,3993,84
907,-90,3993,105
908,-90,3975,105
909,-90,3975,195
910,-90,3966,255
911,-78,3996,255
912,-78,3996,285
913,-78,3972,285
914,-102,3972,345
915,-102,3972,273
916,-48,3951,273
917,-72,3951,324
918,-72,3987,294
919,-99,3987,294
920,-99,4044,375
921,-120,4170,375
922,-249,4170,315
923,-249,4464,264
924,-372,4464,264
925,-372,4707,183
926,-498,4839,183
927,-447,4839,33
928,-447,4668,-81
929,-225,4668,-81
930,-225,4365,-93
931,-78,3999,-93
932,174,3999,-153
933,174,3789,-42
934,228,3789,-42
935,228,3576,45
936,156,3564,45
937,117,3564,234
938,117,3576,375
939,60,3576,375
940,60,3651,390
941,3,3750,390
942,-84,3750,435
943,-84,3804,381
944,-228,3804,381
945,-228,3855,435
946,-351,3879,435
947,-441,3879,294
948,-441,3966,309
949,-474,3966,309
950,-474,3963,294
951,-471,4101,294
952,-339,4101,339
953,-339,4203,273
954,-282,4164,273
955,-282,4164,339
956,-264,4227,339
957,-321,4227,390
958,-321,4248,471
959,-273,4125,471
960,-273,4125,594
961,-237,4137,594
962,-264,4137,642
963,-264,4083,579
964,-180,4035,579
965,-180,4035,570
966,-60,4068,570
967,57,4068,594
968,57,4152,576
969,141,4182,576
970,141,4182,519
971,123,4233,519
972,75,4233,540
973,75,4245,549
974,6,4134,549
975,-84,4134,576
976,-84,4023,576
977,-132,4023,606
978,-132,4026,621
979,-141,3996,621
980,-189,3996,702
981,-189,3945,702
982,-255,3945,705
983,-255,3870,765
984,-315,3882,765
985,-267,3882,732
986,-267,3936,732
987,-159,3936,816
988,-159,4062,771
989,-111,4119,771
990,-48,4119,717
991,-48,4083,717
992,-66,4083,690
993,-66,4017,705
994,0,3990,705
995,-42,3990,690
996,-42,4056,741
997,-78,4056,741
998,-78,4086,642
999,-24,4008,642
1000,147,4008,636
1001,147,4032,579
1002,192,4032,579
1003,192,4023,444
1004,231,4020,444
1005,324,4020,450
1006,324,4008,459
1007,348,4008,459
1008,348,4032,474
1009,321,4149,474
1010,246,4149,504
1011,246,4218,501
1012,219,4218,501
1013,219,4182,564
1014,333,4185,564
1015,384,4185,486
1016,384,4233,594
1017,357,4236,594
1018,357,4236,606
1019,252,4200,606
1020,201,4200,621
1021,201,4122,630
1022,285,3996,630
1023,285,3996,624
1024,315,3987,624
1025,321,3987,540
1026,321,4041,642
1027,243,4059,642
1028,243,4059,579
1029,141,3990,579
1030,27,3990,585
1031,27,3927,510
1032,18,4002,510
1033,18,4002,564
1034,78,4131,564
1035,96,4131,585
1036,96,4185,630
1037,6,4134,630
1038,-150,4134,594
1039,-150,4023,594
1040,-183,4023,591
1041,-183,3954,579
1042,-204,4002,579
1043,-189,4002,621
1044,-189,4083,621
1045,-249,4083,624
1046,-249,4074,672
1047,-327,3999,672
1048,-354,3999,540
1049,-354,3885,630
1050,-318,3885,630
1051,-318,3879,564
1052,-306,3921,564
1053,-264,3921,471
1054,-264,4011,579
1055,-213,4011,579
1056,-213,3972,420
1057,-183,3948,420
1058,-135,3948,411
1059,-135,3921,384
1060,-129,3921,384
1061,-129,3981,429
1062,-114,4008,429
1063,-108,4008,411
1064,-108,4098,516
