sequence,AccelerometerX,AccelerometerY,AccelerometerZ
8292,-699,1884,2262
8293,-711,1884,2106
8294,-711,2385,2055
8295,-486,3069,2055
8296,-171,3069,2286
8297,-171,3231,2286
8298,6,3231,2577
8299,6,3264,2502
8300,9,3639,2502
8301,-375,3639,2520
8302,-375,3759,2271
8303,-513,3759,2271
8304,-513,3993,2355
8305,-654,3669,2355
8306,-684,3669,2532
8307,-684,4293,2583
8308,-972,4005,2583
8309,-972,4005,2532
8310,-1272,4494,2532
8311,-1215,4494,2391
8312,-1215,4671,2607
8313,-1119,4737,2607
8314,-1119,4737,2781
8315,-1059,5214,2781
8316,-1086,5214,2748
8317,-1086,5382,2616
8318,-1062,5427,2616
8319,-987,5427,2256
8320,-987,4749,2256
8321,-1308,4749,2376
8322,-1308,4725,2457
8323,-1131,4938,2457
8324,-1101,4938,2085
8325,-1101,4896,1659
8326,-1065,4896,1659
8327,-1065,4773,1740
8328,-1233,4680,1740
8329,-1203,4680,1758
8330,-1203,5142,1725
8331,-1068,5244,1725
8332,-1068,5244,1497
8333,-921,5163,1497
8334,-1125,5163,1233
8335,-1125,5109,1203
8336,-1620,4710,1203
8337,-1620,4710,1161
8338,-1770,4869,1161
8339,-1695,4869,1032
8340,-1695,4836,897
8341,-1548,4761,897
8342,-1281,4761,840
8343,-1281,4674,840
8344,-1410,4674,915
8345,-1410,4479,900
8346,-1464,4524,900
8347,-1344,4524,792
8348,-1344,4539,681
8349,-1188,4539,681
8350,-1188,4620,675
8351,-960,4581,675
8352,-870,4581,660
8353,-870,4575,630
8354,-684,4575,630
8355,-684,4548,606
8356,-699,4596,606
8357,-597,4596,504
8358,-597,4605,396
8359,-576,4650,396
8360,-576,4650,204
8361,-624,4881,204
8362,-582,4881,114
8363,-582,5073,525
8364,-1116,5376,525
8365,-1116,5376,1077
8366,-1065,5253,1077
8367,-1119,5253,1017
8368,-1119,5061,852
8369,-996,4653,852
8370,-735,4653,456
8371,-735,4176,456
8372,-438,4176,138
8373,-438,3852,-216
8374,-144,3732,-216
8375,9,3732,-507
8376,9,3579,-648
8377,-45,3579,-648
8378,-45,3393,-699
8379,-252,3378,-699
8380,-381,3378,-708
8381,-381,3417,-612
8382,-465,3417,-612
8383,-465,3582,-423
8384,-429,3798,-423
8385,-447,3798,-363
8386,-447,3966,-246
8387,-327,4080,-246
8388,-327,4080,-177
8389,-276,4239,-177
8390,-234,4239,-138
8391,-234,4293,-321
8392,-174,4350,-321
8393,-174,4350,-243
8394,-174,4323,-243
8395,-147,4323,-231
8396,-147,4269,-246
8397,-150,4242,-246
8398,-135,4242,-267
8399,-135,4158,-267
8400,-270,4158,-288
8401,-270,4053,-276
8402,-318,4056,-276
8403,-426,4056,-363
8404,-426,4008,-444
8405,-444,4008,-444
8406,-444,3963,-489
8407,-414,3921,-489
8408,-387,3921,-489
8409,-387,3897,-513
8410,-360,3987,-513
8411,-360,3987,-522
8412,-351,4032,-522
8413,-351,4032,-519
8414,-351,4068,-462
8415,-336,4149,-462
8416,-336,4149,-417
8417,-285,4188,-417
8418,-243,4188,-372
8419,-243,4245,-399
8420,-222,4254,-399
8421,-144,4254,-363
8422,-144,4233,-363
8423,-165,4233,-417
8424,-165,4200,-393
8425,-198,4218,-393
8426,-204,4218,-417
8427,-204,4179,-513
8428,-327,4179,-513
8429,-327,4068,-447
8430,-336,4002,-447
8431,-345,4002,-444
8432,-345,4011,-477
8433,-438,4011,-477
8434,-438,3966,-483
8435,-414,4026,-483
8436,-456,4026,-477
8437,-456,4014,-402
8438,-426,4014,-402
8439,-426,4014,-429
8440,-438,4047,-429
8441,-405,4047,-414
8442,-405,4035,-369
8443,-402,4098,-369
8444,-402,4098,-414
8445,-327,4149,-414
8446,-270,4149,-393
8447,-270,4164,-408
8448,-255,4101,-408
8449,-243,4101,-477
8450,-243,4101,-477
8451,-237,4101,-468
8452,-237,4074,-552
8453,-258,4062,-552
8454,-324,4062,-534
8455,-324,4038,-489
8456,-363,4038,-489
8457,-363,4032,-522
8458,-372,4017,-522
8459,-378,4017,-444
8460,-378,4104,-468
8461,-369,4104,-468
8462,-369,4119,-432
8463,-360,4140,-432
8464,-396,4140,-447
8465,-396,4089,-444
8466,-444,4095,-444
8467,-444,4095,-414
8468,-390,4068,-414
8469,-408,4068,-432
8470,-408,4095,-453
8471,-372,4059,-453
8472,-351,4059,-399
8473,-351,4011,-399
8474,-309,4011,-372
8475,-309,4017,-354
8476,-285,4056,-354
8477,-369,4056,-447
8478,-369,4092,-432
8479,-327,4092,-432
8480,-327,4074,-432
8481,-339,4086,-432
8482,-312,4086,-492
8483,-312,4044,-504
8484,-312,4044,-504
8485,-312,4038,-504
8486,-309,4029,-504
8487,-318,4029,-534
8488,-318,4044,-537
8489,-294,4008,-537
8490,-294,4008,-459
8491,-354,4077,-459
8492,-357,4077,-519
8493,-357,4146,-492
8494,-381,4170,-492
8495,-390,4170,-459
8496,-390,4182,-459
8497,-462,4182,-477
8498,-462,4170,-489
8499,-411,4107,-489
8500,-459,4107,-507
8501,-459,4047,-507
8502,-387,4047,-507
8503,-387,4014,-447
8504,-363,4023,-447
8505,-309,4023,-444
8506,-309,4047,-417
8507,-294,4047,-417
8508,-294,4068,-372
8509,-303,4074,-372
8510,-309,4074,-387
8511,-309,4065,-477
8512,-258,4101,-477
8513,-258,4101,-468
8514,-258,4083,-468
8515,-225,4083,-459
8516,-225,4143,-462
8517,-207,4080,-462
8518,-207,4080,-567
8519,-189,4125,-567
8520,-207,4125,-579
8521,-207,4050,-573
8522,-234,4113,-573
8523,-255,4113,-552
8524,-255,4062,-552
8525,-318,4062,-552
8526,-318,4089,-498
8527,-354,4083,-498
8528,-360,4083,-453
8529,-360,4110,-414
8530,-402,4110,-414
8531,-402,4131,-417
8532,-444,4101,-417
8533,-477,4101,-414
8534,-477,4095,-492
8535,-477,4095,-492
8536,-477,3996,-522
8537,-489,3897,-522
8538,-456,3897,-579
8539,-456,3972,-582
8540,-456,3978,-582
8541,-456,3978,-537
8542,-414,4014,-537
8543,-396,4014,-528
8544,-396,4038,-492
8545,-390,4080,-492
8546,-423,4080,-447
8547,-423,4149,-447
8548,-429,4149,-483
8549,-429,4041,-474
8550,-405,4101,-474
8551,-390,4101,-417
8552,-390,4041,-564
8553,-372,4041,-564
8554,-372,4050,-507
8555,-354,4038,-507
8556,-318,4038,-579
8557,-318,4011,-537
8558,-288,4011,-537
8559,-288,4026,-537
8560,-327,4047,-537
8561,-282,4047,-537
8562,-282,4110,-417
8563,-339,4068,-417
8564,-339,4068,-348
8565,-294,4194,-348
8566,-276,4194,-288
8567,-276,4260,-297
8568,-309,4272,-297
8569,-324,4272,-354
8570,-324,4182,-354
8571,-303,4182,-483
8572,-303,4077,-522
8573,-339,3987,-522
8574,-369,3987,-579
8575,-369,3987,-624
8576,-420,3987,-624
8577,-420,4032,-675
8578,-411,4026,-675
8579,-387,4026,-639
8580,-387,4044,-618
8581,-420,4044,-618
8582,-420,4038,-558
8583,-426,4032,-558
8584,-465,4032,-519
8585,-465,3960,-489
8586,-501,3981,-489
8587,-501,3981,-498
8588,-549,3996,-498
8589,-501,3996,-444
8590,-501,4005,-417
8591,-432,4002,-417
8592,-432,4002,-507
8593,-411,4017,-507
8594,-369,4017,-417
8595,-369,4068,-498
8596,-321,4089,-498
8597,-336,4089,-504
8598,-336,4158,-504
8599,-345,4158,-504
8600,-345,4119,-447
8601,-342,4158,-447
8602,-333,4158,-447
8603,-333,4110,-507
8604,-336,4110,-507
8605,-336,4113,-492
8606,-387,4062,-492
8607,-363,4062,-507
8608,-363,3993,-552
8609,-300,3912,-552
8610,-300,3912,-504
8611,-309,3906,-504
8612,-300,3906,-504
8613,-300,3942,-429
8614,-327,4023,-429
8615,-327,4023,-414
8616,-309,4002,-414
8617,-288,4002,-417
8618,-288,4041,-444
8619,-312,4011,-444
8620,-291,4011,-483
8621,-291,4035,-483
8622,-324,4035,-528
8623,-324,4155,-582
8624,-249,4221,-582
8625,-234,4221,-624
8626,-234,4200,-609
8627,-216,4200,-609
8628,-216,4056,-648
8629,-258,4095,-648
8630,-267,4095,-678
8631,-267,4185,-618
8632,-342,4185,-618
8633,-342,4164,-498
8634,-264,4287,-498
8635,-357,4287,-342
8636,-357,4302,-216
8637,-312,4416,-216
8638,-312,4416,-126
8639,-447,4449,-126
8640,-444,4449,-201
8641,-444,4266,-378
8642,-312,4143,-378
8643,-282,4143,-348
8644,-282,4002,-348
8645,-219,4002,-162
8646,-219,3834,45
8647,-195,3864,45
8648,-201,3864,39
8649,-201,4041,300
8650,-372,4041,300
8651,-372,4134,459
8652,-435,4233,459
8653,-537,4233,564
8654,-537,4368,600
8655,-360,4368,600
8656,-360,4446,978
8657,-303,4611,978
8658,-441,4611,1107
8659,-441,4728,1182
8660,-360,4800,1182
8661,-360,4800,1353
8662,-420,4812,1353
8663,-435,4812,1383
8664,-435,4872,1518
8665,-402,4926,1518
8666,-303,4926,1614
8667,-303,5043,1614
8668,-288,5043,1863
8669,-288,5070,1965
8670,-324,5094,1965
8671,-390,5094,2130
8672,-390,5097,2136
8673,-366,5097,2136
8674,-366,5169,2121
8675,-423,5184,2121
8676,-393,5184,2154
8677,-393,5046,2166
8678,-324,5046,2166
8679,-324,5028,2235
8680,-234,5004,2235
8681,-384,5004,2190
8682,-384,5160,2040
8683,-318,5205,2040
8684,-318,5205,2019
8685,-219,5163,2019
8686,-210,5163,1974
8687,-210,5061,1839
8688,-282,4875,1839
8689,-240,4875,1878
8690,-240,4641,1878
8691,-282,4641,1833
8692,-282,4641,1788
8693,-408,4572,1788
8694,-456,4572,1779
8695,-456,4359,1965
8696,-420,4359,1965
8697,-420,4098,2031
8698,-204,3960,2031
8699,-222,3960,2169
8700,-222,3915,2307
8701,-51,3915,2307
8702,-51,3759,2436
8703,6,3888,2436
8704,-30,3888,2556
8705,-30,3792,2682
8706,-51,3624,2682
8707,-51,3624,2616
8708,69,3315,2616
8709,87,3315,2598
8710,87,3327,2736
8711,225,3162,2736
8712,225,3162,2748
8713,261,3078,2748
8714,246,3078,2733
8715,246,2949,2766
8716,306,2610,2766
8717,237,2610,2904
8718,237,2376,2958
8719,186,2376,2958
8720,186,2283,3042
8721,12,1989,3042
8722,-51,1989,3069
8723,-51,2007,2907
8724,-153,2007,2907
8725,-153,1770,2853
8726,-120,1413,2853
8727,-117,1413,2808
8728,-117,1308,2757
8729,54,1173,2757
8730,54,1173,2688
8731,75,969,2688
8732,126,969,2676
8733,126,816,2721
8734,114,588,2721
8735,114,588,2622
8736,114,675,2622
8737,138,675,2517
8738,138,534,2526
8739,294,24,2526
8740,231,24,2406
8741,231,-75,2406
8742,261,-75,2352
8743,261,-90,2322
8744,255,-252,2322
8745,339,-252,2232
8746,339,-243,2190
8747,435,-243,2190
8748,435,-438,2064
8749,459,-537,2064
8750,504,-537,2064
8751,504,-675,2076
8752,390,-648,2076
8753,390,-648,2145
8754,375,-732,2145
8755,345,-732,2277
8756,345,-588,2337
8757,384,-450,2337
8758,384,-450,2277
8759,528,-366,2277
8760,330,-366,2367
8761,330,-609,2487
8762,417,-498,2487
8763,267,-498,2487
8764,267,-312,2487
8765,264,-312,2448
8766,264,-126,2463
8767,300,-72,2463
8768,306,-72,2646
8769,306,36,2727
8770,306,36,2727
8771,306,249,2562
8772,354,510,2562
8773,213,510,2637
8774,213,510,2676
8775,243,510,2676
8776,243,738,2520
8777,159,780,2520
8778,111,780,2571
8779,111,918,2430
8780,105,1143,2430
8781,105,1143,2340
8782,81,1263,2340
8783,183,1263,2292
8784,183,1335,2442
8785,63,1443,2442
8786,63,1443,2472
8787,75,1806,2472
8788,-93,1806,2583
8789,-93,1989,2601
8790,-78,2220,2601
8791,-120,2220,2748
8792,-120,2472,2748
8793,-108,2472,2868
8794,-108,2850,2853
8795,-177,2766,2853
8796,-444,2766,2742
8797,-444,3270,2616
8798,-612,3270,2616
8799,-612,3405,2352
8800,-585,3747,2352
8801,-402,3747,2169
8802,-402,3219,2613
8803,-618,3492,2613
8804,-618,3492,2517
8805,-750,3831,2517
8806,-981,3831,2250
8807,-981,4293,2070
8808,-435,4041,2070
8809,-435,4041,2361
8810,-306,4401,2361
8811,150,4401,2412
8812,150,4746,2181
8813,246,4686,2181
8814,138,4686,2337
8815,138,4500,2337
8816,-231,4500,2175
8817,-231,5118,2166
8818,-366,5187,2166
8819,-270,5187,2076
8820,-270,5211,1980
8821,-129,5211,1980
8822,-129,4689,2130
8823,168,4821,2130
8824,225,4821,1965
8825,225,5331,1833
8826,294,5331,1833
8827,294,5577,1680
8828,696,5334,1680
8829,-327,5334,2181
8830,-327,5235,1995
8831,-516,5082,1995
8832,-516,5082,1713
8833,-1011,4932,1713
8834,-927,4932,1563
8835,-927,4941,1434
8836,-780,4755,1434
8837,-780,4755,1317
8838,-204,4542,1317
8839,-9,4542,1452
8840,-9,4725,1389
8841,-57,4935,1389
8842,-15,4935,1263
8843,-15,5079,1263
8844,-168,5079,1083
8845,-168,4893,1017
8846,-183,4854,1017
8847,-270,4854,978
8848,-270,4713,978
8849,-213,4713,816
8850,-213,4635,792
8851,-237,4554,792
8852,-297,4554,609
8853,-297,4494,525
8854,-441,4494,525
8855,-441,4380,396
8856,-549,4359,396
8857,-633,4359,243
8858,-633,4323,129
8859,-699,4323,129
8860,-699,4113,534
8861,-1746,4188,534
8862,-2034,4188,1404
8863,-2034,4290,1518
8864,-2133,4320,1518
8865,-2133,4320,1221
8866,-1620,4260,1221
8867,-879,4260,861
8868,-879,4197,258
8869,-153,4161,258
8870,-153,4161,-177
8871,297,4068,-177
8872,450,4068,-558
8873,450,3987,-780
8874,480,3927,-780
8875,162,3927,-858
8876,162,3828,-858
8877,-285,3828,-744
8878,-285,3795,-594
8879,-534,3909,-594
8880,-678,3909,-393
8881,-678,3996,-297
8882,-576,3996,-297
8883,-576,4140,-288
8884,-294,4233,-288
8885,-6,4233,-312
8886,-6,4383,-327
8887,291,4383,-327
8888,291,4362,-408
8889,387,4353,-408
8890,399,4353,-444
8891,399,4278,-414
8892,243,4269,-414
8893,243,4269,-402
8894,36,4221,-402
8895,-129,4221,-372
8896,-129,4182,-363
8897,-240,4113,-363
8898,-240,4113,-321
8899,-387,4017,-321
8900,-429,4017,-378
8901,-429,3957,-429
8902,-423,3975,-429
8903,-441,3975,-459
8904,-441,3951,-459
8905,-351,3951,-594
8906,-351,3906,-648
8907,-342,3942,-648
8908,-354,3942,-624
8909,-354,4053,-543
8910,-303,4053,-543
8911,-303,4089,-603
8912,-396,4101,-603
8913,-408,4101,-564
8914,-408,4119,-564
8915,-390,4119,-564
8916,-390,4131,-498
8917,-432,4143,-498
8918,-405,4143,-438
8919,-405,4155,-447
8920,-456,4092,-447
8921,-456,4092,-384
8922,-426,4056,-384
8923,-375,4056,-423
8924,-375,3978,-483
8925,-339,3954,-483
8926,-339,3954,-492
8927,-396,3933,-492
8928,-309,3933,-447
8929,-309,4026,-408
8930,-267,4032,-408
8931,-171,4032,-393
8932,-171,4074,-393
8933,-198,4074,-423
8934,-198,4125,-459
8935,-147,4182,-459
8936,-156,4182,-483
8937,-156,4161,-537
8938,-102,4161,-537
8939,-102,4236,-498
8940,-126,4239,-498
8941,-144,4239,-513
8942,-144,4140,-558
8943,-162,4140,-558
8944,-162,4170,-522
8945,-162,4137,-522
8946,-204,4137,-519
8947,-204,4059,-477
8948,-231,4023,-477
8949,-231,4023,-462
8950,-285,4026,-462
8951,-357,4026,-552
8952,-357,4017,-549
8953,-390,4005,-549
8954,-351,4005,-477
8955,-351,4047,-477
8956,-339,4047,-387
8957,-339,4047,-408
8958,-357,4017,-408
8959,-336,4017,-393
8960,-336,4047,-444
8961,-393,4047,-444
8962,-393,3999,-534
8963,-336,4047,-534
8964,-396,4047,-489
8965,-396,4053,-594
8966,-336,4053,-594
8967,-336,4044,-567
8968,-285,4116,-567
8969,-276,4116,-609
8970,-276,4134,-573
8971,-294,4179,-573
8972,-294,4179,-612
8973,-288,4140,-612
8974,-300,4140,-399
8975,-300,4110,-453
8976,-285,4068,-453
8977,-285,4068,-423
8978,-333,4068,-423
8979,-357,4068,-408
8980,-357,4080,-429
8981,-381,4083,-429
8982,-345,4083,-417
8983,-345,4011,-417
8984,-312,4011,-414
8985,-312,4032,-432
8986,-342,4026,-432
8987,-270,4026,-414
8988,-270,4032,-552
8989,-270,4032,-552
8990,-270,4038,-534
8991,-318,4026,-534
8992,-303,4026,-543
8993,-303,4035,-513
8994,-249,4035,-513
8995,-249,4080,-579
8996,-306,4089,-579
8997,-285,4089,-537
8998,-285,4074,-507
8999,-282,4104,-507
9000,-282,4104,-504
9001,-258,4065,-504
9002,-216,4065,-519
9003,-216,4074,-522
9004,-255,4131,-522
9005,-243,4131,-444
9006,-243,4146,-444
9007,-255,4146,-399
9008,-255,4194,-438
9009,-237,4194,-438
9010,-264,4194,-393
9011,-264,4158,-393
9012,-252,4158,-378
9013,-252,4113,-387
9014,-303,4050,-387
9015,-327,4050,-474
9016,-327,4059,-549
9017,-321,4059,-549
9018,-321,4008,-534
9019,-312,3966,-534
9020,-312,3966,-549
9021,-312,3996,-558
9022,-303,3996,-558
9023,-303,4011,-519
9024,-327,4041,-519
9025,-327,4041,-579
9026,-327,4077,-513
9027,-327,4035,-513
9028,-327,4035,-489
9029,-339,4059,-489
9030,-345,4059,-537
9031,-345,4047,-579
9032,-354,4062,-579
9033,-249,4062,-507
9034,-249,4068,-507
9035,-276,4068,-474
9036,-276,4089,-507
9037,-267,4098,-507
9038,-195,4098,-534
9039,-195,4059,-534
9040,-204,4059,-534
9041,-204,4119,-492
9042,-231,4149,-492
9043,-165,4149,-393
9044,-165,4194,-444
9045,-162,4194,-444
9046,-162,4245,-444
9047,-180,4218,-444
9048,-147,4218,-414
9049,-147,4215,-384
9050,-183,4206,-384
9051,-183,4206,-432
9052,-213,4140,-432
9053,-165,4140,-453
9054,-165,4068,-432
9055,-171,3990,-432
9056,-171,3990,-519
9057,-237,3954,-519
9058,-231,3954,-453
9059,-231,3891,-522
9060,-285,3933,-522
9061,-318,3933,-543
9062,-318,3954,-543
9063,-360,3954,-537
9064,-360,3978,-558
9065,-369,4017,-558
9066,-423,4017,-552
9067,-423,4041,-552
9068,-426,4041,-588
9069,-426,4062,-522
9070,-360,4056,-522
9071,-336,4056,-543
9072,-336,4095,-492
9073,-327,4095,-492
9074,-327,4104,-432
9075,-318,4098,-432
9076,-342,4098,-357
9077,-342,4119,-363
9078,-303,4119,-363
9079,-303,4098,-369
9080,-225,4119,-369
9081,-339,4119,-357
9082,-339,4092,-297
9083,-354,4104,-297
9084,-354,4104,-417
9085,-363,4041,-417
9086,-402,4041,-468
9087,-402,3984,-519
9088,-387,3978,-519
9089,-345,3978,-567
9090,-345,3984,-567
9091,-333,3984,-678
9092,-333,3972,-603
9093,-333,4017,-603
9094,-303,4017,-612
9095,-303,4029,-543
9096,-318,4029,-543
9097,-318,4032,-573
9098,-351,4041,-573
9099,-447,4041,-483
9100,-447,4068,-534
9101,-450,4068,-534
9102,-450,4074,-468
9103,-492,4026,-468
9104,-474,4026,-534
9105,-474,4104,-477
9106,-387,4086,-477
9107,-387,4086,-498
9108,-426,4101,-498
9109,-438,4101,-597
9110,-438,4188,-582
9111,-402,4212,-582
9112,-402,4212,-543
9113,-402,4266,-543
9114,-333,4266,-594
9115,-333,4260,-558
9116,-252,4242,-558
9117,-252,4242,-474
9118,-129,4230,-474
9119,-162,4230,-369
9120,-162,4248,-327
9121,-138,4194,-327
9122,-339,4194,-156
9123,-339,4059,-156
9124,-489,4059,-141
9125,-489,3885,-201
9126,-633,3972,-201
9127,-594,3972,-198
9128,-594,4281,-33
9129,-564,4281,-33
9130,-564,4491,-12
9131,-429,4431,-12
9132,-528,4431,75
9133,-528,4338,345
9134,-555,4338,345
9135,-555,4263,486
9136,-669,4302,486
9137,-597,4302,792
9138,-597,4401,906
9139,-609,4587,906
9140,-609,4587,957
9141,-480,4626,957
9142,-591,4626,1272
9143,-591,4701,1377
9144,-693,4980,1377
9145,-693,4980,1293
9146,-630,5085,1293
9147,-591,5085,1278
9148,-591,5052,1347
9149,-600,4902,1347
9150,-858,4902,1533
9151,-858,4833,1533
9152,-990,4833,1608
9153,-990,4890,1599
9154,-915,4977,1599
9155,-975,4977,1704
9156,-975,4968,1734
9157,-894,4968,1734
9158,-894,5070,1803
9159,-966,5094,1803
9160,-1047,5094,1878
9161,-1047,5130,1914
9162,-1149,5130,1914
9163,-1149,5262,1863
9164,-1254,5190,1863
9165,-1254,5190,1893
9166,-1254,5019,1869
9167,-1284,5025,1869
9168,-1284,5025,1839
9169,-1362,4734,1839
9170,-1341,4734,1908
9171,-1341,4527,1884
9172,-1380,4449,1884
9173,-1380,4449,1989
9174,-1350,4356,1989
9175,-1410,4356,2121
9176,-1410,4299,2130
9177,-1368,4092,2130
9178,-1182,4092,2184
9179,-1182,3978,2184
9180,-963,3978,2397
9181,-963,3786,2598
9182,-906,4086,2598
9183,-930,4086,2652
9184,-930,3993,2601
9185,-966,3993,2601
9186,-966,3780,2706
9187,-942,3585,2706
9188,-825,3585,2832
9189,-825,3594,2772
9190,-873,3279,2772
9191,-873,3279,2907
9192,-1056,3018,2907
9193,-1230,3018,3057
9194,-1230,2958,3069
9195,-1242,3027,3069
9196,-1242,3027,3042
9197,-1146,2895,3042
9198,-1065,2895,2907
9199,-1065,2703,2796
9200,-1077,2289,2796
9201,-996,2289,2811
9202,-996,2004,2811
9203,-891,2004,2703
9204,-891,1800,2586
9205,-792,1659,2586
9206,-615,1659,2517
9207,-615,1539,2550
9208,-477,1539,2550
9209,-477,1278,2571
9210,-360,999,2571
9211,-318,999,2430
9212,-318,894,2505
9213,-219,894,2505
9214,-219,579,2457
9215,-42,564,2457
9216,81,564,2352
9217,81,330,2577
9218,-12,153,2577
9219,-12,153,2550
9220,81,54,2550
9221,192,54,2547
9222,192,45,2496
9223,213,-303,2496
9224,213,-303,2382
9225,213,-375,2382
9226,219,-375,2241
9227,219,-480,2115
9228,177,-711,2115
9229,81,-711,2139
9230,81,-972,2139
9231,48,-972,2046
9232,48,-924,2001
9233,81,-879,2001
9234,126,-879,1959
9235,126,-891,1908
9236,-159,-891,1908
9237,-159,-927,1989
9238,-258,-957,1989
9239,-306,-957,1974
9240,-306,-822,1926
9241,-300,-822,1926
9242,-300,-840,1950
9243,-189,-789,1950
9244,-210,-789,2010
9245,-210,-753,2049
9246,-210,-633,2049
9247,-210,-633,2070
9248,-231,-396,2070
9249,-288,-396,2064
9250,-288,-99,2076
9251,-417,264,2076
9252,-480,264,2199
9253,-480,264,2199
9254,-504,264,2301
9255,-504,294,2382
9256,-540,336,2382
9257,-678,336,2370
9258,-678,882,2442
9259,-822,882,2442
9260,-822,1275,2622
9261,-837,1245,2622
9262,-813,1245,2691
9263,-813,1437,2733
9264,-867,1437,2733
9265,-867,1614,2721
9266,-1005,2076,2721
9267,-1098,2076,2766
9268,-1098,2214,2832
9269,-1215,2313,2832
9270,-1215,2313,2832
9271,-1200,2427,2832
9272,-1500,2427,2997
9273,-1500,2553,2967
9274,-1752,3081,2967
9275,-1752,3081,2967
9276,-1884,3171,2967
9277,-1668,3171,2748
9278,-1668,3219,2832
9279,-1542,2760,2832
9280,-1578,2760,2847
9281,-1578,3429,2847
9282,-1476,3429,2748
9283,-1476,3840,2568
9284,-1524,3678,2568
9285,-1698,3678,2706
9286,-1698,3528,2667
9287,-1962,3528,2667
9288,-1962,3930,2511
9289,-1839,4566,2511
9290,-1644,4566,2295
9291,-1644,4431,2331
9292,-1608,4122,2331
9293,-1608,4122,2385
9294,-1257,4251,2385
9295,-1065,4251,2322
9296,-1065,4620,2250
9297,-876,4941,2250
9298,-876,4941,2397
9299,-1218,4734,2397
9300,-1500,4734,2502
9301,-1500,4983,2517
9302,-1731,5022,2517
9303,-1731,5022,2262
9304,-1749,5130,2262
9305,-1755,5130,2061
9306,-1755,5052,1899
9307,-1401,4809,1899
9308,-1116,4809,1818
9309,-1116,4674,1818
9310,-999,4674,1719
9311,-999,4695,1419
9312,-687,4827,1419
9313,-618,4827,1206
9314,-618,5088,1128
9315,-555,5088,1128
9316,-555,4797,1227
9317,-633,4866,1227
9318,-819,4866,1122
9319,-819,4704,981
9320,-792,4566,981
9321,-792,4566,966
9322,-879,4440,966
9323,-1251,4440,1086
9324,-1251,4458,1113
9325,-1389,4350,1113
9326,-1389,4350,996
9327,-1356,4356,996
9328,-1149,4356,897
9329,-1149,4401,792
9330,-822,4545,792
9331,-540,4545,735
9332,-540,4515,735
9333,-252,4515,591
9334,-252,4407,822
9335,-1152,4278,822
9336,-1866,4278,1890
9337,-1866,5004,2220
9338,-2127,5004,2220
9339,-2127,4806,1944
9340,-1626,4773,1944
9341,-888,4773,1413
9342,-888,4662,732
9343,-57,4662,732
9344,-57,4521,90
9345,528,4395,90
9346,591,4395,-453
9347,591,4323,-774
9348,519,4191,-774
9349,519,4191,-924
9350,210,3927,-924
9351,-42,3927,-1056
9352,-42,3750,-1086
9353,-126,3813,-1086
9354,-195,3813,-1095
9355,-195,3861,-1095
9356,-252,3861,-1110
9357,-252,3879,-1029
9358,-234,3840,-1029
9359,-282,3840,-1011
9360,-282,3786,-903
9361,-420,3786,-903
9362,-420,3873,-729
9363,-708,3990,-729
9364,-972,3990,-438
9365,-972,4170,-78
9366,-1161,4170,-78
9367,-1161,4239,150
9368,-1062,4290,150
9369,-978,4290,153
9370,-978,4260,18
9371,-660,4194,18
9372,-660,4194,-207
9373,-375,4101,-207
9374,-204,4101,-462
9375,-204,4023,-660
9376,-129,3972,-660
9377,-99,3972,-738
9378,-99,3924,-738
9379,-129,3924,-855
9380,-129,3963,-864
9381,-189,3987,-864
9382,-351,3987,-828
9383,-351,3996,-858
9384,-507,3996,-858
9385,-507,3954,-708
9386,-654,3987,-708
9387,-696,3987,-639
9388,-696,3999,-588
9389,-732,3999,-588
9390,-732,4098,-519
9391,-636,4206,-519
9392,-594,4206,-414
9393,-594,4242,-378
9394,-498,4263,-378
9395,-498,4263,-372
9396,-462,4170,-372
9397,-447,4170,-348
9398,-447,4113,-399
9399,-522,4002,-399
9400,-474,4002,-582
9401,-474,3996,-582
9402,-474,3996,-579
9403,-474,3912,-588
9404,-438,3981,-588
9405,-396,3981,-639
9406,-396,4041,-627
9407,-405,4041,-627
9408,-405,4083,-612
9409,-411,4095,-612
9410,-429,4095,-594
9411,-429,4062,-567
9412,-477,4062,-567
9413,-477,4047,-582
9414,-498,4026,-582
9415,-474,4026,-594
9416,-474,4044,-654
9417,-471,4047,-654
9418,-471,4047,-582
9419,-411,4062,-582
9420,-447,4062,-678
9421,-447,4095,-663
9422,-432,4125,-663
9423,-432,4125,-597
9424,-513,4098,-597
9425,-543,4098,-573
9426,-543,4080,-543
9427,-492,4098,-543
9428,-534,4098,-552
9429,-534,4107,-552
9430,-531,4107,-519
9431,-531,4092,-522
9432,-525,4089,-522
9433,-522,4089,-522
9434,-522,4014,-549
9435,-498,4014,-549
9436,-498,3966,-609
9437,-567,3891,-609
9438,-540,3891,-633
9439,-540,3882,-639
9440,-531,3870,-639
9441,-531,3870,-678
9442,-444,3933,-678
9443,-405,3933,-609
9444,-405,4023,-564
9445,-396,4011,-564
9446,-396,4011,-522
9447,-396,4035,-522
9448,-402,4035,-483
9449,-402,4059,-534
9450,-408,4098,-534
9451,-405,4098,-564
9452,-405,4095,-564
9453,-363,4095,-549
9454,-363,4086,-603
9455,-372,4113,-603
9456,-336,4113,-564
9457,-336,4116,-573
9458,-342,4116,-573
9459,-342,4110,-588
9460,-357,4089,-588
9461,-357,4089,-543
9462,-357,4116,-522
9463,-426,4116,-522
9464,-426,4140,-513
9465,-471,4065,-513
